,Fullpath,Target Int,target Str
2814,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.A4.L.wav,22,VIOLA
2815,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.A4.R.wav,22,VIOLA
2816,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.A5.L.wav,22,VIOLA
2817,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.A5.R.wav,22,VIOLA
2818,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Ab4.L.wav,22,VIOLA
2819,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Ab4.R.wav,22,VIOLA
2820,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Ab5.L.wav,22,VIOLA
2821,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Ab5.R.wav,22,VIOLA
2822,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.B4.L.wav,22,VIOLA
2823,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.B4.R.wav,22,VIOLA
2824,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.B5.L.wav,22,VIOLA
2825,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.B5.R.wav,22,VIOLA
2826,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Bb4.L.wav,22,VIOLA
2827,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Bb4.R.wav,22,VIOLA
2828,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Bb5.L.wav,22,VIOLA
2829,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Bb5.R.wav,22,VIOLA
2830,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.C5.L.wav,22,VIOLA
2831,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.C5.R.wav,22,VIOLA
2832,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.C6.L.wav,22,VIOLA
2833,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.C6.R.wav,22,VIOLA
2834,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.D4.L.wav,22,VIOLA
2835,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.D4.R.wav,22,VIOLA
2836,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.D5.L.wav,22,VIOLA
2837,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.D5.R.wav,22,VIOLA
2838,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.D6.L.wav,22,VIOLA
2839,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.D6.R.wav,22,VIOLA
2840,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Db5.L.wav,22,VIOLA
2841,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Db5.R.wav,22,VIOLA
2842,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Db6.L.wav,22,VIOLA
2843,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Db6.R.wav,22,VIOLA
2844,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.E4.L.wav,22,VIOLA
2845,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.E4.R.wav,22,VIOLA
2846,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.E5.L.wav,22,VIOLA
2847,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.E5.R.wav,22,VIOLA
2848,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Eb4.L.wav,22,VIOLA
2849,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Eb4.R.wav,22,VIOLA
2850,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Eb5.L.wav,22,VIOLA
2851,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Eb5.R.wav,22,VIOLA
2852,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.F4.L.wav,22,VIOLA
2853,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.F4.R.wav,22,VIOLA
2854,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.F5.L.wav,22,VIOLA
2855,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.F5.R.wav,22,VIOLA
2856,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.G4.L.wav,22,VIOLA
2857,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.G4.R.wav,22,VIOLA
2858,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.G5.L.wav,22,VIOLA
2859,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.G5.R.wav,22,VIOLA
2860,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Gb4.L.wav,22,VIOLA
2861,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Gb4.R.wav,22,VIOLA
2862,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Gb5.L.wav,22,VIOLA
2863,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulD.Gb5.R.wav,22,VIOLA
2864,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.A3.L.wav,22,VIOLA
2865,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.A3.R.wav,22,VIOLA
2866,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.A4.L.wav,22,VIOLA
2867,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.A4.R.wav,22,VIOLA
2868,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Ab3.L.wav,22,VIOLA
2869,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Ab3.R.wav,22,VIOLA
2870,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Ab4.L.wav,22,VIOLA
2871,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Ab4.R.wav,22,VIOLA
2872,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.B3.L.wav,22,VIOLA
2873,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.B3.R.wav,22,VIOLA
2874,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.B4.L.wav,22,VIOLA
2875,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.B4.R.wav,22,VIOLA
2876,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Bb3.L.wav,22,VIOLA
2877,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Bb3.R.wav,22,VIOLA
2878,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Bb4.L.wav,22,VIOLA
2879,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Bb4.R.wav,22,VIOLA
2880,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.C4.L.wav,22,VIOLA
2881,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.C4.R.wav,22,VIOLA
2882,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.C5.L.wav,22,VIOLA
2883,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.C5.R.wav,22,VIOLA
2884,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.D4.L.wav,22,VIOLA
2885,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.D4.R.wav,22,VIOLA
2886,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.D5.L.wav,22,VIOLA
2887,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.D5.R.wav,22,VIOLA
2888,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Db4.L.wav,22,VIOLA
2889,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Db4.R.wav,22,VIOLA
2890,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Db5.L.wav,22,VIOLA
2891,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Db5.R.wav,22,VIOLA
2892,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.E4.L.wav,22,VIOLA
2893,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.E4.R.wav,22,VIOLA
2894,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.E5.L.wav,22,VIOLA
2895,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.E5.R.wav,22,VIOLA
2896,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Eb4.L.wav,22,VIOLA
2897,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Eb4.R.wav,22,VIOLA
2898,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Eb5.L.wav,22,VIOLA
2899,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Eb5.R.wav,22,VIOLA
2900,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.F4.L.wav,22,VIOLA
2901,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.F4.R.wav,22,VIOLA
2902,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.F5.L.wav,22,VIOLA
2903,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.F5.R.wav,22,VIOLA
2904,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.G3.L.wav,22,VIOLA
2905,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.G3.R.wav,22,VIOLA
2906,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.G4.L.wav,22,VIOLA
2907,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.G4.R.wav,22,VIOLA
2908,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.G5.L.wav,22,VIOLA
2909,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.G5.R.wav,22,VIOLA
2910,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Gb4.L.wav,22,VIOLA
2911,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Gb4.R.wav,22,VIOLA
2912,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Gb5.L.wav,22,VIOLA
2913,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulG.Gb5.R.wav,22,VIOLA
2914,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.A4.L.wav,23,VIOLIN
2915,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.A4.R.wav,23,VIOLIN
2916,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.A5.L.wav,23,VIOLIN
2917,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.A5.R.wav,23,VIOLIN
2918,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Ab5.L.wav,23,VIOLIN
2919,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Ab5.R.wav,23,VIOLIN
2920,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Ab6.L.wav,23,VIOLIN
2921,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Ab6.R.wav,23,VIOLIN
2922,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.B4.L.wav,23,VIOLIN
2923,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.B4.R.wav,23,VIOLIN
2924,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.B5.L.wav,23,VIOLIN
2925,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.B5.R.wav,23,VIOLIN
2926,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Bb4.L.wav,23,VIOLIN
2927,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Bb4.R.wav,23,VIOLIN
2928,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.C5.L.wav,23,VIOLIN
2929,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.C5.R.wav,23,VIOLIN
2930,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.C6.L.wav,23,VIOLIN
2931,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.C6.R.wav,23,VIOLIN
2932,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.D5.L.wav,23,VIOLIN
2933,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.D5.R.wav,23,VIOLIN
2934,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.D6.L.wav,23,VIOLIN
2935,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.D6.R.wav,23,VIOLIN
2936,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Db5.L.wav,23,VIOLIN
2937,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Db5.R.wav,23,VIOLIN
2938,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Db6.L.wav,23,VIOLIN
2939,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Db6.R.wav,23,VIOLIN
2940,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.E5.L.wav,23,VIOLIN
2941,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.E5.R.wav,23,VIOLIN
2942,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.E6.L.wav,23,VIOLIN
2943,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.E6.R.wav,23,VIOLIN
2944,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Eb5.L.wav,23,VIOLIN
2945,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Eb5.R.wav,23,VIOLIN
2946,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Eb6.L.wav,23,VIOLIN
2947,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Eb6.R.wav,23,VIOLIN
2948,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.F5.L.wav,23,VIOLIN
2949,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.F5.R.wav,23,VIOLIN
2950,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.F6.L.wav,23,VIOLIN
2951,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.F6.R.wav,23,VIOLIN
2952,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.G5.L.wav,23,VIOLIN
2953,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.G5.R.wav,23,VIOLIN
2954,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.G6.L.wav,23,VIOLIN
2955,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.G6.R.wav,23,VIOLIN
2956,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Gb5.L.wav,23,VIOLIN
2957,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Gb5.R.wav,23,VIOLIN
2958,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Gb6.L.wav,23,VIOLIN
2959,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulA.Gb6.R.wav,23,VIOLIN
2960,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.A4.L.wav,23,VIOLIN
2961,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.A4.R.wav,23,VIOLIN
2962,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.A5.L.wav,23,VIOLIN
2963,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.A5.R.wav,23,VIOLIN
2964,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.Ab4.L.wav,23,VIOLIN
2965,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.Ab4.R.wav,23,VIOLIN
2966,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.Ab5.L.wav,23,VIOLIN
2967,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.Ab5.R.wav,23,VIOLIN
2968,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.B4.L.wav,23,VIOLIN
2969,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.B4.R.wav,23,VIOLIN
2970,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.B5.L.wav,23,VIOLIN
2971,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.B5.R.wav,23,VIOLIN
2972,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.Bb4.L.wav,23,VIOLIN
2973,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.Bb4.R.wav,23,VIOLIN
2974,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.Bb5.L.wav,23,VIOLIN
2975,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.Bb5.R.wav,23,VIOLIN
2976,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.C5.L.wav,23,VIOLIN
2977,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.C5.R.wav,23,VIOLIN
2978,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.C6.L.wav,23,VIOLIN
2979,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.C6.R.wav,23,VIOLIN
2980,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.D4.L.wav,23,VIOLIN
2981,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.D4.R.wav,23,VIOLIN
2982,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.D5.L.wav,23,VIOLIN
2983,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.D5.R.wav,23,VIOLIN
2984,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.Db5.L.wav,23,VIOLIN
2985,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.Db5.R.wav,23,VIOLIN
2986,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.E4.L.wav,23,VIOLIN
2987,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.E4.R.wav,23,VIOLIN
2988,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.E5.L.wav,23,VIOLIN
2989,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.E5.R.wav,23,VIOLIN
2990,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.Eb4.L.wav,23,VIOLIN
2991,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.Eb4.R.wav,23,VIOLIN
2992,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.Eb5.L.wav,23,VIOLIN
2993,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.Eb5.R.wav,23,VIOLIN
2994,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.F4.L.wav,23,VIOLIN
2995,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.F4.R.wav,23,VIOLIN
2996,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.F5.L.wav,23,VIOLIN
2997,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.F5.R.wav,23,VIOLIN
2998,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.G4.L.wav,23,VIOLIN
2999,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.G4.R.wav,23,VIOLIN
3000,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.G5.L.wav,23,VIOLIN
3001,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.G5.R.wav,23,VIOLIN
3002,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.Gb5.L.wav,23,VIOLIN
3003,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulD.Gb5.R.wav,23,VIOLIN
3004,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.A5.L.wav,23,VIOLIN
3005,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.A5.R.wav,23,VIOLIN
3006,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.A6.L.wav,23,VIOLIN
3007,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.A6.R.wav,23,VIOLIN
3008,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Ab5.L.wav,23,VIOLIN
3009,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Ab5.R.wav,23,VIOLIN
3010,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Ab6.L.wav,23,VIOLIN
3011,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Ab6.R.wav,23,VIOLIN
3012,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.B5.L.wav,23,VIOLIN
3013,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.B5.R.wav,23,VIOLIN
3014,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.B6.L.wav,23,VIOLIN
3015,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.B6.R.wav,23,VIOLIN
3016,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Bb5.L.wav,23,VIOLIN
3017,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Bb5.R.wav,23,VIOLIN
3018,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Bb6.L.wav,23,VIOLIN
3019,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Bb6.R.wav,23,VIOLIN
3020,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.C6.L.wav,23,VIOLIN
3021,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.C6.R.wav,23,VIOLIN
3022,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.C7.L.wav,23,VIOLIN
3023,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.C7.R.wav,23,VIOLIN
3024,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.D6.L.wav,23,VIOLIN
3025,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.D6.R.wav,23,VIOLIN
3026,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.D7.L.wav,23,VIOLIN
3027,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.D7.R.wav,23,VIOLIN
3028,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Db6.L.wav,23,VIOLIN
3029,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Db6.R.wav,23,VIOLIN
3030,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Db7.L.wav,23,VIOLIN
3031,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Db7.R.wav,23,VIOLIN
3032,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.E5.L.wav,23,VIOLIN
3033,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.E5.R.wav,23,VIOLIN
3034,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.E6.L.wav,23,VIOLIN
3035,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.E6.R.wav,23,VIOLIN
3036,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.E7.L.wav,23,VIOLIN
3037,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.E7.R.wav,23,VIOLIN
3038,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Eb6.L.wav,23,VIOLIN
3039,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Eb6.R.wav,23,VIOLIN
3040,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Eb7.L.wav,23,VIOLIN
3041,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Eb7.R.wav,23,VIOLIN
3042,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.F5.L.wav,23,VIOLIN
3043,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.F5.R.wav,23,VIOLIN
3044,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.F6.L.wav,23,VIOLIN
3045,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.F6.R.wav,23,VIOLIN
3046,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.G5.L.wav,23,VIOLIN
3047,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.G5.R.wav,23,VIOLIN
3048,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.G6.L.wav,23,VIOLIN
3049,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.G6.R.wav,23,VIOLIN
3050,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Gb5.L.wav,23,VIOLIN
3051,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Gb5.R.wav,23,VIOLIN
3052,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Gb6.L.wav,23,VIOLIN
3053,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulE.Gb6.R.wav,23,VIOLIN
3054,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.A3.L.wav,23,VIOLIN
3055,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.A3.R.wav,23,VIOLIN
3056,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.A4.L.wav,23,VIOLIN
3057,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.A4.R.wav,23,VIOLIN
3058,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.Ab3.L.wav,23,VIOLIN
3059,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.Ab3.R.wav,23,VIOLIN
3060,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.Ab4.L.wav,23,VIOLIN
3061,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.Ab4.R.wav,23,VIOLIN
3062,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.B3.L.wav,23,VIOLIN
3063,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.B3.R.wav,23,VIOLIN
3064,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.B4.L.wav,23,VIOLIN
3065,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.B4.R.wav,23,VIOLIN
3066,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.Bb3.L.wav,23,VIOLIN
3067,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.Bb3.R.wav,23,VIOLIN
3068,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.Bb4.L.wav,23,VIOLIN
3069,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.Bb4.R.wav,23,VIOLIN
3070,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.C4.L.wav,23,VIOLIN
3071,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.C4.R.wav,23,VIOLIN
3072,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.C5.L.wav,23,VIOLIN
3073,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.C5.R.wav,23,VIOLIN
3074,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.D4.L.wav,23,VIOLIN
3075,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.D4.R.wav,23,VIOLIN
3076,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.D5.L.wav,23,VIOLIN
3077,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.D5.R.wav,23,VIOLIN
3078,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.Db4.L.wav,23,VIOLIN
3079,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.Db4.R.wav,23,VIOLIN
3080,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.Db5.L.wav,23,VIOLIN
3081,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.Db5.R.wav,23,VIOLIN
3082,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.E4.L.wav,23,VIOLIN
3083,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.E4.R.wav,23,VIOLIN
3084,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.Eb4.L.wav,23,VIOLIN
3085,C:\Users\Landon\Documents\audioWAV\Violin.arco.sulG.Eb4.R.wav,23,VIOLIN
